#timestamp tx ty tz qx qy qz qw
366.6331163900 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
366.6604581400  0.001807 -0.002795 -0.000964 -0.000008 -0.000006 0.000038 1.000000
366.7104569200  0.001471 -0.002871 -0.001257 0.000021 0.000036 0.000028 1.000000
366.7604577700  0.001226 -0.003507 -0.001292 0.000061 0.000050 0.000026 1.000000
366.8104592000  0.001863 -0.003775 -0.000854 0.000044 -0.000007 0.000047 1.000000
366.8604542100  0.002076 -0.003360 -0.001252 0.000053 -0.000026 0.000053 1.000000
366.9104561500  0.001785 -0.003235 -0.001382 0.000065 -0.000006 0.000051 1.000000
366.9604515400  0.001416 -0.002987 -0.001046 0.000067 0.000014 0.000050 1.000000
367.0104444300  0.002286 -0.002621 -0.001104 0.000030 0.000017 0.000038 1.000000
367.0604376500  0.002641 -0.002942 -0.000926 0.000016 0.000021 0.000022 1.000000
367.1104290300  0.002664 -0.002153 -0.000655 0.000017 -0.000030 0.000007 1.000000
367.1604209000  0.001908 -0.002705 -0.000508 -0.000021 0.000012 0.000012 1.000000
367.2104104000  0.002583 -0.002873 -0.001295 -0.000007 -0.000003 0.000027 1.000000
367.2603996600  0.001792 -0.002883 -0.001539 -0.000012 0.000047 0.000050 1.000000
367.3103858900  0.001735 -0.002997 -0.001140 0.000028 0.000002 0.000045 1.000000
367.3603661400  0.001541 -0.003217 -0.001287 0.000038 0.000019 0.000035 1.000000
367.4103358900  0.001960 -0.002722 -0.000604 0.000063 -0.000036 0.000018 1.000000
367.4603002400  0.002225 -0.002989 -0.000505 0.000017 0.000005 0.000034 1.000000
367.5102692700  0.001887 -0.002409 -0.000159 0.000005 0.000021 0.000029 1.000000
367.5602386000  0.001975 -0.002680 -0.000690 -0.000003 0.000022 0.000047 1.000000
367.6102071200  0.001659 -0.002945 -0.001199 0.000021 0.000025 0.000020 1.000000
367.6601819900  0.000994 -0.003004 -0.001428 0.000037 -0.000026 0.000038 1.000000
367.7101558100  0.001252 -0.002814 -0.001301 0.000023 -0.000043 0.000045 1.000000
367.7601422700  0.002013 -0.003717 -0.001153 0.000044 -0.000016 0.000046 1.000000
367.8101334900  0.001616 -0.003080 -0.000078 0.000100 -0.000054 0.000044 1.000000
367.8601232800  0.002267 -0.003273 -0.000783 0.000055 0.000093 0.000049 1.000000
367.9101231900  0.001614 -0.003416 -0.000283 0.000073 -0.000090 0.000065 1.000000
367.9601218600  0.001531 -0.002844 -0.000878 0.000047 -0.000009 0.000052 1.000000
368.0101294600  0.001424 -0.002785 -0.001701 0.000050 -0.000006 0.000040 1.000000
368.0601341500  0.001680 -0.002921 -0.000978 0.000013 -0.000091 0.000036 1.000000
368.1101518400  0.002344 -0.002454 -0.001722 0.000049 0.000020 0.000020 1.000000
368.1601675400  0.001435 -0.002511 -0.000119 0.000070 -0.000095 0.000044 1.000000
368.2101831500  0.001639 -0.002879 -0.000857 0.000079 -0.000023 0.000057 1.000000
368.2602039300  0.000786 -0.004077 -0.000653 0.000099 -0.000068 0.000043 1.000000
368.3102258100  0.000124 -0.002764 -0.000515 0.000094 -0.000083 0.000072 1.000000
368.3602450200  0.002215 -0.003412 -0.001525 0.000095 0.000006 0.000034 1.000000
368.4102667400  0.001707 -0.003414 -0.001390 0.000054 -0.000067 0.000010 1.000000
368.4602831000  0.001952 -0.002952 -0.001790 0.000055 0.000018 0.000033 1.000000
368.5102854200  0.001003 -0.002893 -0.000836 0.000069 -0.000032 0.000069 1.000000
368.5602854200  0.001710 -0.002684 -0.000187 0.000018 -0.000019 0.000055 1.000000
368.6102900800  0.002203 -0.002732 -0.000695 0.000024 0.000028 0.000040 1.000000
368.6602834500  0.002064 -0.002746 -0.000533 0.000044 -0.000044 0.000012 1.000000
368.7102747500  0.001814 -0.003405 -0.001399 0.000072 0.000021 0.000054 1.000000
368.7602557000  0.001441 -0.004038 -0.001123 0.000106 -0.000057 0.000063 1.000000
368.8102358100  0.001619 -0.003705 -0.001619 0.000078 -0.000023 0.000059 1.000000
368.8602153200  0.001673 -0.004281 -0.001278 0.000152 -0.000031 0.000039 1.000000
368.9101862200  0.001639 -0.003305 -0.000185 0.000099 -0.000041 0.000017 1.000000
368.9601610600  0.002685 -0.003634 -0.000145 0.000074 0.000042 0.000032 1.000000
369.0101360900  0.001302 -0.003697 -0.000444 0.000042 -0.000025 0.000040 1.000000
369.0601231900  0.001843 -0.002988 -0.001637 0.000067 0.000037 0.000027 1.000000
369.1101113900  0.002377 -0.003199 -0.000671 0.000063 -0.000049 0.000013 1.000000
369.1600971000  0.002705 -0.002653 -0.000478 0.000108 -0.000027 -0.000007 1.000000
369.2100868400  0.001834 -0.003785 -0.000503 0.000115 -0.000006 -0.000006 1.000000
369.2600655900  0.001346 -0.004496 -0.000701 0.000056 -0.000044 0.000002 1.000000
369.3100445100  0.001808 -0.003974 -0.001521 0.000122 -0.000046 0.000031 1.000000
369.3600337200  0.001733 -0.003857 -0.001575 0.000162 -0.000079 0.000002 1.000000
369.4100236000  0.001663 -0.003519 -0.001250 0.000090 -0.000124 -0.000045 1.000000
369.4600292400  0.003237 -0.004028 -0.001298 0.000160 -0.000118 -0.000045 1.000000
369.5100419300  0.003431 -0.005187 -0.000728 0.000170 -0.000192 -0.000055 1.000000
369.5600529800  0.004855 -0.004333 -0.000615 0.000246 -0.000165 -0.000062 1.000000
369.6100653600  0.005721 -0.005909 -0.001262 0.000331 -0.000236 -0.000034 1.000000
369.6600884300  0.005822 -0.007172 -0.001152 0.000398 -0.000284 -0.000040 1.000000
369.7101060100  0.008984 -0.007598 -0.002244 0.000394 -0.000303 -0.000081 1.000000
369.7601285800  0.011267 -0.008665 -0.001914 0.000480 -0.000470 -0.000064 1.000000
369.8101540300  0.014280 -0.009554 -0.002194 0.000523 -0.000386 -0.000028 1.000000
369.8601715200  0.016854 -0.008751 -0.001495 0.000602 -0.000474 0.000033 1.000000
369.9101925900  0.021834 -0.010111 -0.000925 0.000637 -0.000565 0.000099 1.000000
369.9602086200  0.026985 -0.008455 -0.001039 0.000771 -0.000543 0.000216 1.000000
370.0102202100  0.033687 -0.010327 -0.000964 0.000853 -0.000762 0.000374 0.999999
370.0602230100  0.040200 -0.011298 -0.001244 0.000799 -0.000684 0.000558 0.999999
370.1102247600  0.049678 -0.009933 -0.001317 0.001022 -0.000834 0.000754 0.999999
370.1602123200  0.058664 -0.008557 -0.001467 0.001129 -0.000844 0.001032 0.999999
370.2102101200  0.069736 -0.010095 -0.001382 0.000970 -0.000896 0.001411 0.999998
370.2601986300  0.080509 -0.008926 -0.001726 0.001064 -0.001193 0.001873 0.999997
370.3101918300  0.092287 -0.008237 -0.002009 0.001118 -0.001112 0.002457 0.999996
370.3601781100  0.108488 -0.006316 -0.002016 0.001157 -0.001205 0.003085 0.999994
370.4101655000  0.123314 -0.003931 -0.001546 0.001251 -0.001421 0.003883 0.999991
370.4601542500  0.139970 -0.002501 -0.000988 0.001344 -0.001385 0.004764 0.999987
370.5101432600  0.158120 -0.000605  0.000441 0.001315 -0.001402 0.005796 0.999981
370.5601410100  0.178470  0.002186 -0.000581 0.001189 -0.001455 0.006898 0.999974
370.6101445600  0.200080  0.005453 -0.000434 0.001226 -0.001474 0.008162 0.999965
370.6601544900  0.225817  0.007563 -0.002121 0.001223 -0.001528 0.009381 0.999954
370.7101703700  0.248275  0.011638 -0.000744 0.001329 -0.001673 0.010721 0.999940
370.7601841200  0.274098  0.015630 -0.001807 0.001098 -0.001596 0.012190 0.999924
370.8101956200 0.302962 0.020859 0.001337 0.001088 -0.001664 0.013645 0.999905
370.8602046200  0.332685  0.026357 -0.002404 0.000972 -0.001869 0.015275 0.999881
370.9102167000  0.363894  0.032406 -0.000211 0.000911 -0.001928 0.017059 0.999852
370.9602163800 0.397175 0.039753 0.000184 0.001030 -0.002099 0.018941 0.999818
371.0102094700  0.430697  0.042050 -0.001920 0.000959 -0.002277 0.020819 0.999780
371.0601945300  0.468904  0.048321 -0.002387 0.001078 -0.002337 0.022832 0.999736
371.1101720000  0.507923  0.051816 -0.002419 0.001069 -0.002611 0.024872 0.999687
371.1601521000  0.548559  0.060446 -0.002201 0.001497 -0.002697 0.027023 0.999630
371.2101223900  0.593093  0.068261 -0.000609 0.001843 -0.003150 0.029315 0.999564
371.2600935400  0.636500  0.073092 -0.002289 0.001799 -0.003089 0.031666 0.999492
371.3100678000  0.681580  0.083488 -0.002315 0.002187 -0.003328 0.034162 0.999408
371.3600437100  0.732052  0.093736 -0.000936 0.002434 -0.003602 0.036732 0.999316
371.4100241100  0.783397  0.102189 -0.000662 0.002455 -0.003733 0.039419 0.999213
371.4600041000  0.835940  0.112169 -0.000489 0.002634 -0.003882 0.042109 0.999102
371.5099906700  0.891146  0.122770 -0.000085 0.002690 -0.004161 0.044955 0.998977
371.5599849700  0.949862  0.131587 -0.001070 0.002716 -0.004572 0.047885 0.998839
371.6099812600  1.007888  0.147411 -0.000650 0.002846 -0.004617 0.050940 0.998687
371.6599777600 1.067046 0.158801 0.001563 0.002743 -0.005014 0.054050 0.998522
371.7099799800 1.130976 0.171490 0.000432 0.002622 -0.005082 0.057225 0.998345
371.7599888500 1.196822 0.190340 0.002700 0.002836 -0.005420 0.060521 0.998148
371.8099936100 1.262609 0.205232 0.001401 0.002705 -0.005616 0.063876 0.997938
371.8599911500 1.331784 0.220882 0.002135 0.002748 -0.005905 0.067412 0.997704
371.9099873200 1.404938 0.240253 0.000877 0.002877 -0.006239 0.071011 0.997452
371.9599777500  1.476520  0.257500 -0.000305 0.003205 -0.006291 0.074774 0.997176
372.0099782000 1.554994 0.275708 0.001313 0.003537 -0.006400 0.078525 0.996885
372.0599810400 1.631672 0.297400 0.003222 0.003637 -0.006690 0.082483 0.996563
372.1099787900 1.710106 0.319763 0.001456 0.003723 -0.006863 0.086372 0.996232
372.1599743700 1.794568 0.343371 0.002160 0.003664 -0.007430 0.090473 0.995864
372.2099619000 1.876446 0.367300 0.004292 0.003784 -0.007699 0.094635 0.995475
372.2599493300 1.961044 0.393832 0.003253 0.004024 -0.008032 0.098920 0.995055
372.3099283600 2.052369 0.422786 0.004678 0.003753 -0.008233 0.103201 0.994619
372.3599117300 2.143174 0.454261 0.009928 0.003408 -0.009174 0.107686 0.994137
372.4098946100 2.232400 0.486771 0.008807 0.002801 -0.009467 0.112296 0.993626
